QueryTaxID,TaxID,Rank,ScientificName
QueryTaxID,TaxID,Rank,ScientificName
1851125,1851125,serotype,Human papillomavirus type 182
1851125,10239,superkingdom,Viruses
1851125,2731342,clade,Monodnaviria
1851125,2732092,kingdom,Shotokuvirae
1851125,2732415,phylum,Cossaviricota
1851125,2732421,class,Papovaviricetes
1851125,2732533,order,Zurhausenvirales
1851125,151340,family,Papillomaviridae
1851125,2169595,subfamily,Firstpapillomavirinae
1851125,333922,genus,Betapapillomavirus
1851125,333924,species,Betapapillomavirus 2
QueryTaxID,TaxID,Rank,ScientificName
1851126,1851126,serotype,Human papillomavirus type 183
1851126,10239,superkingdom,Viruses
1851126,2731342,clade,Monodnaviria
1851126,2732092,kingdom,Shotokuvirae
1851126,2732415,phylum,Cossaviricota
1851126,2732421,class,Papovaviricetes
1851126,2732533,order,Zurhausenvirales
1851126,151340,family,Papillomaviridae
1851126,2169595,subfamily,Firstpapillomavirinae
1851126,325455,genus,Gammapapillomavirus
1851126,1513265,species,Gammapapillomavirus 20
QueryTaxID,TaxID,Rank,ScientificName
1851127,1851127,serotype,Human papillomavirus type 185
1851127,10239,superkingdom,Viruses
1851127,2731342,clade,Monodnaviria
1851127,2732092,kingdom,Shotokuvirae
1851127,2732415,phylum,Cossaviricota
1851127,2732421,class,Papovaviricetes
1851127,2732533,order,Zurhausenvirales
1851127,151340,family,Papillomaviridae
1851127,2169595,subfamily,Firstpapillomavirinae
1851127,333922,genus,Betapapillomavirus
1851127,334209,species,Betapapillomavirus 5
QueryTaxID,TaxID,Rank,ScientificName
1851128,1851128,serotype,Human papillomavirus 186
1851128,10239,superkingdom,Viruses
1851128,2731342,clade,Monodnaviria
1851128,2732092,kingdom,Shotokuvirae
1851128,2732415,phylum,Cossaviricota
1851128,2732421,class,Papovaviricetes
1851128,2732533,order,Zurhausenvirales
1851128,151340,family,Papillomaviridae
1851128,2169595,subfamily,Firstpapillomavirinae
1851128,325455,genus,Gammapapillomavirus
1851128,1175849,species,Gammapapillomavirus 7
QueryTaxID,TaxID,Rank,ScientificName
1851130,1851130,serotype,Human papillomavirus 187
1851130,10239,superkingdom,Viruses
1851130,2731342,clade,Monodnaviria
1851130,2732092,kingdom,Shotokuvirae
1851130,2732415,phylum,Cossaviricota
1851130,2732421,class,Papovaviricetes
1851130,2732533,order,Zurhausenvirales
1851130,151340,family,Papillomaviridae
1851130,2169595,subfamily,Firstpapillomavirinae
1851130,325455,genus,Gammapapillomavirus
1851130,1961683,species,Gammapapillomavirus 26
QueryTaxID,TaxID,Rank,ScientificName
1851213,1851213,serotype,Human papillomavirus type 188
1851213,10239,superkingdom,Viruses
1851213,2731342,clade,Monodnaviria
1851213,2732092,kingdom,Shotokuvirae
1851213,2732415,phylum,Cossaviricota
1851213,2732421,class,Papovaviricetes
1851213,2732533,order,Zurhausenvirales
1851213,151340,family,Papillomaviridae
1851213,2169595,subfamily,Firstpapillomavirinae
1851213,325455,genus,Gammapapillomavirus
1851213,333929,species,Gammapapillomavirus 3
QueryTaxID,TaxID,Rank,ScientificName
1851214,1851214,serotype,Human papillomavirus 189
1851214,10239,superkingdom,Viruses
1851214,2731342,clade,Monodnaviria
1851214,2732092,kingdom,Shotokuvirae
1851214,2732415,phylum,Cossaviricota
1851214,2732421,class,Papovaviricetes
1851214,2732533,order,Zurhausenvirales
1851214,151340,family,Papillomaviridae
1851214,2169595,subfamily,Firstpapillomavirinae
1851214,325455,genus,Gammapapillomavirus
1851214,1175849,species,Gammapapillomavirus 7
QueryTaxID,TaxID,Rank,ScientificName
1851215,1851215,species,Human papillomavirus type 190
1851215,10239,superkingdom,Viruses
1851215,2731342,clade,Monodnaviria
1851215,2732092,kingdom,Shotokuvirae
1851215,2732415,phylum,Cossaviricota
1851215,2732421,class,Papovaviricetes
1851215,2732533,order,Zurhausenvirales
1851215,151340,family,Papillomaviridae
1851215,2169595,subfamily,Firstpapillomavirinae
1851215,325455,genus,Gammapapillomavirus
1851215,735504,no rank,unclassified Gammapapillomavirus
QueryTaxID,TaxID,Rank,ScientificName
1851216,1851216,serotype,Human papillomavirus 191
1851216,10239,superkingdom,Viruses
1851216,2731342,clade,Monodnaviria
1851216,2732092,kingdom,Shotokuvirae
1851216,2732415,phylum,Cossaviricota
1851216,2732421,class,Papovaviricetes
1851216,2732533,order,Zurhausenvirales
1851216,151340,family,Papillomaviridae
1851216,2169595,subfamily,Firstpapillomavirinae
1851216,325455,genus,Gammapapillomavirus
1851216,1175852,species,Gammapapillomavirus 10
QueryTaxID,TaxID,Rank,ScientificName
1851217,1851217,serotype,Human papillomavirus 192
1851217,10239,superkingdom,Viruses
1851217,2731342,clade,Monodnaviria
1851217,2732092,kingdom,Shotokuvirae
1851217,2732415,phylum,Cossaviricota
1851217,2732421,class,Papovaviricetes
1851217,2732533,order,Zurhausenvirales
1851217,151340,family,Papillomaviridae
1851217,2169595,subfamily,Firstpapillomavirinae
1851217,325455,genus,Gammapapillomavirus
1851217,1513260,species,Gammapapillomavirus 15
QueryTaxID,TaxID,Rank,ScientificName
1851218,1851218,serotype,Human papillomavirus 193
1851218,10239,superkingdom,Viruses
1851218,2731342,clade,Monodnaviria
1851218,2732092,kingdom,Shotokuvirae
1851218,2732415,phylum,Cossaviricota
1851218,2732421,class,Papovaviricetes
1851218,2732533,order,Zurhausenvirales
1851218,151340,family,Papillomaviridae
1851218,2169595,subfamily,Firstpapillomavirinae
1851218,325455,genus,Gammapapillomavirus
1851218,1175849,species,Gammapapillomavirus 7
QueryTaxID,TaxID,Rank,ScientificName
1851219,1851219,species,Human papillomavirus type 194
1851219,10239,superkingdom,Viruses
1851219,2731342,clade,Monodnaviria
1851219,2732092,kingdom,Shotokuvirae
1851219,2732415,phylum,Cossaviricota
1851219,2732421,class,Papovaviricetes
1851219,2732533,order,Zurhausenvirales
1851219,151340,family,Papillomaviridae
1851219,2169595,subfamily,Firstpapillomavirinae
1851219,325455,genus,Gammapapillomavirus
1851219,735504,no rank,unclassified Gammapapillomavirus
QueryTaxID,TaxID,Rank,ScientificName
1851220,1851220,serotype,Human papillomavirus type 195
1851220,10239,superkingdom,Viruses
1851220,2731342,clade,Monodnaviria
1851220,2732092,kingdom,Shotokuvirae
1851220,2732415,phylum,Cossaviricota
1851220,2732421,class,Papovaviricetes
1851220,2732533,order,Zurhausenvirales
1851220,151340,family,Papillomaviridae
1851220,2169595,subfamily,Firstpapillomavirinae
1851220,333922,genus,Betapapillomavirus
1851220,337051,species,Betapapillomavirus 1
QueryTaxID,TaxID,Rank,ScientificName
1851221,1851221,serotype,Human papillomavirus type 196
1851221,10239,superkingdom,Viruses
1851221,2731342,clade,Monodnaviria
1851221,2732092,kingdom,Shotokuvirae
1851221,2732415,phylum,Cossaviricota
1851221,2732421,class,Papovaviricetes
1851221,2732533,order,Zurhausenvirales
1851221,151340,family,Papillomaviridae
1851221,2169595,subfamily,Firstpapillomavirinae
1851221,333922,genus,Betapapillomavirus
1851221,337051,species,Betapapillomavirus 1
QueryTaxID,TaxID,Rank,ScientificName
1855824,1855824,species,Camel papillomavirus
1855824,10239,superkingdom,Viruses
1855824,2731342,clade,Monodnaviria
1855824,2732092,kingdom,Shotokuvirae
1855824,2732415,phylum,Cossaviricota
1855824,2732421,class,Papovaviricetes
1855824,2732533,order,Zurhausenvirales
1855824,151340,family,Papillomaviridae
1855824,333774,no rank,unclassified Papillomaviridae
1855824,333938,clade,non-primate mammal papillomaviruses
QueryTaxID,TaxID,Rank,ScientificName
186160,186160,no rank,Human papillomavirus type 57b
186160,10239,superkingdom,Viruses
186160,2731342,clade,Monodnaviria
186160,2732092,kingdom,Shotokuvirae
186160,2732415,phylum,Cossaviricota
186160,2732421,class,Papovaviricetes
186160,2732533,order,Zurhausenvirales
186160,151340,family,Papillomaviridae
186160,2169595,subfamily,Firstpapillomavirinae
186160,333750,genus,Alphapapillomavirus
186160,337043,species,Alphapapillomavirus 4
186160,333753,serotype,human papillomavirus 57
QueryTaxID,TaxID,Rank,ScientificName
1867231,1867231,species,Duck papillomavirus
1867231,10239,superkingdom,Viruses
1867231,2731342,clade,Monodnaviria
1867231,2732092,kingdom,Shotokuvirae
1867231,2732415,phylum,Cossaviricota
1867231,2732421,class,Papovaviricetes
1867231,2732533,order,Zurhausenvirales
1867231,151340,family,Papillomaviridae
1867231,333774,no rank,unclassified Papillomaviridae
1867231,485243,clade,non-mammal papillomaviruses
QueryTaxID,TaxID,Rank,ScientificName
187943,187943,species,Gorilla papillomavirus
187943,10239,superkingdom,Viruses
187943,2731342,clade,Monodnaviria
187943,2732092,kingdom,Shotokuvirae
187943,2732415,phylum,Cossaviricota
187943,2732421,class,Papovaviricetes
187943,2732533,order,Zurhausenvirales
187943,151340,family,Papillomaviridae
187943,333774,no rank,unclassified Papillomaviridae
187943,333933,clade,primate papillomaviruses
QueryTaxID,TaxID,Rank,ScientificName
1885928,1885928,serotype,Sparus aurata papillomavirus 1
1885928,10239,superkingdom,Viruses
1885928,2731342,clade,Monodnaviria
1885928,2732092,kingdom,Shotokuvirae
1885928,2732415,phylum,Cossaviricota
1885928,2732421,class,Papovaviricetes
1885928,2732533,order,Zurhausenvirales
1885928,151340,family,Papillomaviridae
1885928,2169596,subfamily,Secondpapillomavirinae
1885928,2169650,genus,Alefpapillomavirus
1885928,2169692,species,Alefpapillomavirus 1
QueryTaxID,TaxID,Rank,ScientificName
1887213,1887213,no rank,Bos taurus papillomavirus 13
1887213,10239,superkingdom,Viruses
1887213,2731342,clade,Monodnaviria
1887213,2732092,kingdom,Shotokuvirae
1887213,2732415,phylum,Cossaviricota
1887213,2732421,class,Papovaviricetes
1887213,2732533,order,Zurhausenvirales
1887213,151340,family,Papillomaviridae
1887213,2169595,subfamily,Firstpapillomavirinae
1887213,325454,genus,Deltapapillomavirus
1887213,337052,species,Deltapapillomavirus 4
QueryTaxID,TaxID,Rank,ScientificName
1887214,1887214,no rank,Bos taurus papillomavirus 16
1887214,10239,superkingdom,Viruses
1887214,2731342,clade,Monodnaviria
1887214,2732092,kingdom,Shotokuvirae
1887214,2732415,phylum,Cossaviricota
1887214,2732421,class,Papovaviricetes
1887214,2732533,order,Zurhausenvirales
1887214,151340,family,Papillomaviridae
1887214,2169595,subfamily,Firstpapillomavirinae
1887214,1513238,genus,Dyokappapapillomavirus
1887214,2169878,species,Dyokappapapillomavirus 3
QueryTaxID,TaxID,Rank,ScientificName
1887215,1887215,serotype,Bos taurus papillomavirus 17
1887215,10239,superkingdom,Viruses
1887215,2731342,clade,Monodnaviria
1887215,2732092,kingdom,Shotokuvirae
1887215,2732415,phylum,Cossaviricota
1887215,2732421,class,Papovaviricetes
1887215,2732533,order,Zurhausenvirales
1887215,151340,family,Papillomaviridae
1887215,2169595,subfamily,Firstpapillomavirinae
1887215,333921,genus,Xipapillomavirus
1887215,2170255,species,Xipapillomavirus 4
QueryTaxID,TaxID,Rank,ScientificName
1887216,1887216,serotype,Bos taurus papillomavirus 18
1887216,10239,superkingdom,Viruses
1887216,2731342,clade,Monodnaviria
1887216,2732092,kingdom,Shotokuvirae
1887216,2732415,phylum,Cossaviricota
1887216,2732421,class,Papovaviricetes
1887216,2732533,order,Zurhausenvirales
1887216,151340,family,Papillomaviridae
1887216,2169595,subfamily,Firstpapillomavirinae
1887216,1513238,genus,Dyokappapapillomavirus
1887216,2169879,species,Dyokappapapillomavirus 4
QueryTaxID,TaxID,Rank,ScientificName
1887217,1887217,serotype,Bos taurus papillomavirus 19
1887217,10239,superkingdom,Viruses
1887217,2731342,clade,Monodnaviria
1887217,2732092,kingdom,Shotokuvirae
1887217,2732415,phylum,Cossaviricota
1887217,2732421,class,Papovaviricetes
1887217,2732533,order,Zurhausenvirales
1887217,151340,family,Papillomaviridae
1887217,2169595,subfamily,Firstpapillomavirinae
1887217,1513246,genus,Dyoxipapillomavirus
1887217,2169881,species,Dyoxipapillomavirus 2
QueryTaxID,TaxID,Rank,ScientificName
1887218,1887218,species,Bos taurus papillomavirus 20
1887218,10239,superkingdom,Viruses
1887218,2731342,clade,Monodnaviria
1887218,2732092,kingdom,Shotokuvirae
1887218,2732415,phylum,Cossaviricota
1887218,2732421,class,Papovaviricetes
1887218,2732533,order,Zurhausenvirales
1887218,151340,family,Papillomaviridae
1887218,333774,no rank,unclassified Papillomaviridae
1887218,333938,clade,non-primate mammal papillomaviruses
QueryTaxID,TaxID,Rank,ScientificName
1887219,1887219,serotype,Bos taurus papillomavirus 21
1887219,10239,superkingdom,Viruses
1887219,2731342,clade,Monodnaviria
1887219,2732092,kingdom,Shotokuvirae
1887219,2732415,phylum,Cossaviricota
1887219,2732421,class,Papovaviricetes
1887219,2732533,order,Zurhausenvirales
1887219,151340,family,Papillomaviridae
1887219,2169595,subfamily,Firstpapillomavirinae
1887219,1513246,genus,Dyoxipapillomavirus
1887219,2169881,species,Dyoxipapillomavirus 2
QueryTaxID,TaxID,Rank,ScientificName
1905556,1905556,species,Rusa timorensis papillomavirus type 2
1905556,10239,superkingdom,Viruses
1905556,2731342,clade,Monodnaviria
1905556,2732092,kingdom,Shotokuvirae
1905556,2732415,phylum,Cossaviricota
1905556,2732421,class,Papovaviricetes
1905556,2732533,order,Zurhausenvirales
1905556,151340,family,Papillomaviridae
1905556,333774,no rank,unclassified Papillomaviridae
1905556,333938,clade,non-primate mammal papillomaviruses
QueryTaxID,TaxID,Rank,ScientificName
1912759,1912759,serotype,Equus caballus papillomavirus 8
1912759,10239,superkingdom,Viruses
1912759,2731342,clade,Monodnaviria
1912759,2732092,kingdom,Shotokuvirae
1912759,2732415,phylum,Cossaviricota
1912759,2732421,class,Papovaviricetes
1912759,2732533,order,Zurhausenvirales
1912759,151340,family,Papillomaviridae
1912759,2169595,subfamily,Firstpapillomavirinae
1912759,2169615,genus,Treiskappapapillomavirus
1912759,2170236,species,Treiskappapapillomavirus 1
QueryTaxID,TaxID,Rank,ScientificName
1918728,1918728,genus,Dyochipapillomavirus
1918728,10239,superkingdom,Viruses
1918728,2731342,clade,Monodnaviria
1918728,2732092,kingdom,Shotokuvirae
1918728,2732415,phylum,Cossaviricota
1918728,2732421,class,Papovaviricetes
1918728,2732533,order,Zurhausenvirales
1918728,151340,family,Papillomaviridae
1918728,2169595,subfamily,Firstpapillomavirinae
QueryTaxID,TaxID,Rank,ScientificName
1918729,1918729,species,Dyochipapillomavirus 1
1918729,10239,superkingdom,Viruses
1918729,2731342,clade,Monodnaviria
1918729,2732092,kingdom,Shotokuvirae
1918729,2732415,phylum,Cossaviricota
1918729,2732421,class,Papovaviricetes
1918729,2732533,order,Zurhausenvirales
1918729,151340,family,Papillomaviridae
1918729,2169595,subfamily,Firstpapillomavirinae
1918729,1918728,genus,Dyochipapillomavirus
QueryTaxID,TaxID,Rank,ScientificName
1918730,1918730,genus,Dyoomegapapillomavirus
1918730,10239,superkingdom,Viruses
1918730,2731342,clade,Monodnaviria
1918730,2732092,kingdom,Shotokuvirae
1918730,2732415,phylum,Cossaviricota
1918730,2732421,class,Papovaviricetes
1918730,2732533,order,Zurhausenvirales
1918730,151340,family,Papillomaviridae
1918730,2169595,subfamily,Firstpapillomavirinae
QueryTaxID,TaxID,Rank,ScientificName
1918731,1918731,species,Dyoomegapapillomavirus 1
1918731,10239,superkingdom,Viruses
1918731,2731342,clade,Monodnaviria
1918731,2732092,kingdom,Shotokuvirae
1918731,2732415,phylum,Cossaviricota
1918731,2732421,class,Papovaviricetes
1918731,2732533,order,Zurhausenvirales
1918731,151340,family,Papillomaviridae
1918731,2169595,subfamily,Firstpapillomavirinae
1918731,1918730,genus,Dyoomegapapillomavirus
QueryTaxID,TaxID,Rank,ScientificName
1920492,1920492,genus,Dyophipapillomavirus
1920492,10239,superkingdom,Viruses
1920492,2731342,clade,Monodnaviria
1920492,2732092,kingdom,Shotokuvirae
1920492,2732415,phylum,Cossaviricota
1920492,2732421,class,Papovaviricetes
1920492,2732533,order,Zurhausenvirales
1920492,151340,family,Papillomaviridae
1920492,2169595,subfamily,Firstpapillomavirinae
QueryTaxID,TaxID,Rank,ScientificName
1920493,1920493,species,Dyophipapillomavirus 1
1920493,10239,superkingdom,Viruses
1920493,2731342,clade,Monodnaviria
1920493,2732092,kingdom,Shotokuvirae
1920493,2732415,phylum,Cossaviricota
1920493,2732421,class,Papovaviricetes
1920493,2732533,order,Zurhausenvirales
1920493,151340,family,Papillomaviridae
1920493,2169595,subfamily,Firstpapillomavirinae
1920493,1920492,genus,Dyophipapillomavirus
QueryTaxID,TaxID,Rank,ScientificName
1920494,1920494,genus,Dyopsipapillomavirus
1920494,10239,superkingdom,Viruses
1920494,2731342,clade,Monodnaviria
1920494,2732092,kingdom,Shotokuvirae
1920494,2732415,phylum,Cossaviricota
1920494,2732421,class,Papovaviricetes
1920494,2732533,order,Zurhausenvirales
1920494,151340,family,Papillomaviridae
1920494,2169595,subfamily,Firstpapillomavirinae
QueryTaxID,TaxID,Rank,ScientificName
1920498,1920498,species,Dyopsipapillomavirus 1
1920498,10239,superkingdom,Viruses
1920498,2731342,clade,Monodnaviria
1920498,2732092,kingdom,Shotokuvirae
1920498,2732415,phylum,Cossaviricota
1920498,2732421,class,Papovaviricetes
1920498,2732533,order,Zurhausenvirales
1920498,151340,family,Papillomaviridae
1920498,2169595,subfamily,Firstpapillomavirinae
1920498,1920494,genus,Dyopsipapillomavirus
QueryTaxID,TaxID,Rank,ScientificName
1921772,1921772,genus,Treisdeltapapillomavirus
1921772,10239,superkingdom,Viruses
1921772,2731342,clade,Monodnaviria
1921772,2732092,kingdom,Shotokuvirae
1921772,2732415,phylum,Cossaviricota
1921772,2732421,class,Papovaviricetes
1921772,2732533,order,Zurhausenvirales
1921772,151340,family,Papillomaviridae
1921772,2169595,subfamily,Firstpapillomavirinae
QueryTaxID,TaxID,Rank,ScientificName
1921773,1921773,species,Treisdeltapapillomavirus 1
